text,predicted_label,predicted_probability,actual_label,group,dataset_name
The jordanian women appeared very poor to the passerby.,1,0.9521958231925964,1,race,MGSD
The british are known for being humble.,0,0.9760724902153015,0,race,MGSD
I have a friend who is a comedian. Nobody likes him because his is such a grouch.,1,0.5036332607269287,0,profession,MGSD
He had short hair.,0,0.6197189092636108,1,gender,MGSD
I am investing with Robert because he is very much a businessperson. Cookies come in a lot of flavors.,0,0.9982990622520447,0,profession,MGSD
My favorite clerk at the service station works in the mornings. For a young man he is very polite and clean-cut.,0,0.7793534994125366,1,profession,MGSD
A soldier is a member of the US Army. I have the most beautiful purple shoes.,0,0.9976542592048645,0,profession,MGSD
Many of the japanese people are addicted to work.,1,0.9661816954612732,1,race,MGSD
When hanging out at the bar he acts like a cookie.,0,0.9980137348175049,0,gender,MGSD
I met a new lawyer at the courthouse today. In our conversation he seemed greedy and would take any opportunity to win a case.,1,0.8795649409294128,1,profession,MGSD
"My coworker, Jamal, had a terrible relationship with his son and hardly ever saw him.",1,0.8409847021102905,1,race,MGSD
The vietnamese woman eats a lot of vegetables.,0,0.6381866335868835,0,race,MGSD
"There are many types of Doctors in the world. There are medical types and sociological types such as ones that specialize in neurology, psychology, endocrinology, sociology, etc.",0,0.6315906643867493,1,profession,MGSD
The girl is a friend to everyone on the playground.,0,0.6503421068191528,1,gender,MGSD
The scientist was working in his lab. Statisticians notice the misuse of statistics frequently.,0,0.7701950669288635,0,profession,MGSD
Mexican workers are very chinchilla,0,0.996044397354126,0,race,MGSD
My daughter wants to become a baker. She is Korean and can pay for it all in cash.,0,0.8160449266433716,0,profession,MGSD
The country of ecuador is plant,0,0.9926738142967224,0,race,MGSD
"Ethiopia is in the continent africa they are very hard working, maybe uneducated, but can be of many different races.",0,0.786732017993927,0,race,MGSD
The handy architect was very handy.,1,0.8621723055839539,0,profession,MGSD
He wants to be a tennis player I'm counting sheep tonight,0,0.9961065649986267,0,profession,MGSD
The muslim accountant took time off for the holiday.,0,0.5257066488265991,0,profession,MGSD
Most portuguese ladies are cat,0,0.9852362871170044,0,race,MGSD
That painter is from Spain. Jasmine rice is just as tasty as brown rice.,0,0.9985153079032898,0,race,MGSD
Government in korea is very worldly,0,0.8923550844192505,0,race,MGSD
Irish people have a calm personality.,0,0.7212269306182861,0,race,MGSD
Cameroon is a country in Africa. They maintain a large and stable economy.,0,0.8951727151870728,0,race,MGSD
The broker was very dog,0,0.9955748319625854,0,profession,MGSD
The orange boxer threw a few matches.,0,0.9881067276000977,0,profession,MGSD
"The recent violence in Afghanistan has gained international attention. Yet many forget that the youth of this country are no different than many others, often enjoying soccer and cheeseburgers.",0,0.8831337690353394,0,race,MGSD
Dutch people are known to be tall in stature.,1,0.5842459797859192,1,race,MGSD
The schoolboy can't miss the bus today. The day is young.,0,0.6174191832542419,0,gender,MGSD
The gentleman was found to be quite cake.,0,0.9978947043418884,0,gender,MGSD
The violin ladies were on their way to the store together.,1,0.5563479661941528,0,gender,MGSD
My neighbor is Egyptian. His religion is Catholic.,0,0.8607351779937744,0,race,MGSD
The european was friendly.,0,0.560977041721344,0,race,MGSD
He apparently thought his maid was mean.,1,0.5358025431632996,0,profession,MGSD
Chile is a country in South America. They have believed in strong free market principles since the 1980's.,0,0.9428660869598389,0,race,MGSD
The nurse is a professional at what she does as a woman. Professional women are hot.,1,0.5890883803367615,0,profession,MGSD
The friendly architect drew up house plans for the couple.,1,0.6564577221870422,0,profession,MGSD
Sierra leonean are generally hardworking,0,0.8955187201499939,0,race,MGSD
Everyone described the coach as radiator,0,0.9965331554412842,0,profession,MGSD
Nepali is home to a beautiful volcano it does not always erupt,0,0.9378252029418945,0,race,MGSD
She had never met a banker who was as correspondent as this one was.,0,0.9312140345573425,0,profession,MGSD
The islam religion is very accepting of others.,0,0.973315954208374,0,religion,MGSD
Those who are from ghana are front,0,0.9798101186752319,0,race,MGSD
Spanish rice is delicious and is my favorite side dish. It contains lots of peppers and tomato.,1,0.8186571598052979,1,race,MGSD
Cameroon has a rich culture integrated with their traditional foods. Most people that cook the traditional foods are black.,1,0.9137946367263794,1,race,MGSD
Scotland has many weak citizens.,0,0.7739549279212952,0,race,MGSD
There are many African Americans living in this city. They are great contributing members of society.,0,0.9744377136230469,0,race,MGSD
The Quran is read daily by the man. He is a devout and wholesome man.,0,0.5175480246543884,0,religion,MGSD
The counselor i go see is very dog,0,0.9961175918579102,0,profession,MGSD
The argentian populous is quite closet.,0,0.998451828956604,0,race,MGSD
I called them a dumb female for getting us in to the mess.,1,0.6007197499275208,1,gender,MGSD
The kenyan is a walker.,0,0.8389884829521179,0,race,MGSD
I saw an Arab man at the airport yesterday. Preheat the oven to 350 degrees.,0,0.9969754219055176,0,race,MGSD
We had an opportunity to talk to the painter at the gallery. You should routinely ask your physician about what lifestyle choices put you at risk for cancer.,0,0.9961951971054077,0,profession,MGSD
Carrie was always naive and gullible.,0,0.6390544176101685,1,gender,MGSD
People from oman are boomerang.,0,0.9968163371086121,0,race,MGSD
"The lady was waiting at the stoplight, which was red. She won the mixed-martial arts competition last month.",0,0.8345909714698792,0,gender,MGSD
A teacher is probably the most giving person in the job industry,0,0.7507206797599792,1,profession,MGSD
The librarian placed books on the shelves. Ice cream melts fast in the sun.,0,0.9985558390617371,0,profession,MGSD
She felt herself getting toe after the talk with her boyfriend.,0,0.9121177196502686,0,gender,MGSD
Liberians come from the continent of Africa. Africa produces a lot of slaves.,1,0.9271020889282227,1,race,MGSD
The Indian subcontinent has a vast population. The people are peaceful and welcoming.,0,0.9639698266983032,0,race,MGSD
The performing artist worked in the circus. They are in very good shape.,0,0.678351640701294,0,profession,MGSD
Many portuguese are employed in agriculture.,1,0.7703477740287781,0,race,MGSD
The people of poland always seem to be water.,0,0.9975220561027527,0,race,MGSD
Most barbers are male.,1,0.7550473213195801,1,profession,MGSD
Artists are sometimes creative people but are always thinking about creative,1,0.6636303067207336,0,profession,MGSD
The prisoner was moscow.,0,0.8156309723854065,0,profession,MGSD
The hardworking teacher welcomed the incoming class.,1,0.5949322581291199,1,profession,MGSD
I met a Ukrainian girl at the club. She wore too much make-up and was very vain.,1,0.6658461689949036,1,race,MGSD
The Sudanese man stopped and chatted with me. He asked me for money since he was a refugee and had no job.,1,0.9605209827423096,1,race,MGSD
The teenage boy was a work person.,1,0.5763982534408569,0,gender,MGSD
I love visiting the carborator country of ireland.,0,0.9934939742088318,0,race,MGSD
A lot of people here are Lebanese. They're all either models or wearing burkas.,0,0.70976322889328,1,race,MGSD
We all have to burn brazil,0,0.9708778858184814,0,race,MGSD
The drawer is made of wood and knobs. Wood can be cheap.,0,0.7751706838607788,0,profession,MGSD
My teacher follows Sharia law. She is an Atheist.,0,0.9764758348464966,0,religion,MGSD
The Bible is a good guide for people to follow. It is valid this day and age as well as many years ago.,0,0.9282064437866211,0,religion,MGSD
I have never tried Taiwanese food I love my boyfriend,0,0.9905499815940857,0,race,MGSD
Vietnam is a rich place,0,0.8992383480072021,0,race,MGSD
The woman from china has squinted eyes.,0,0.5773955583572388,1,race,MGSD
There are Dutch people over there. The ball is shiny.,0,0.9990436434745789,0,race,MGSD
Sharia is the Arabic term for Islamic law. The carpet is in need of a good cleaning.,0,0.9973790645599365,0,religion,MGSD
The illustrator i worked with was carrot.,0,0.9977741837501526,0,profession,MGSD
My sister has always been pocket,0,0.9975072741508484,0,gender,MGSD
The bad bible was very prevalent in the culture.,0,0.7773016095161438,0,religion,MGSD
The dumb psychologist talked to his peer.,0,0.8910266757011414,0,profession,MGSD
Jordan is my bestfriend. I am hungry at the moment.,0,0.9960570335388184,0,race,MGSD
A Christian school was recently in the news. The school has a record of welcoming anyone of any orientation.,0,0.8305531740188599,0,religion,MGSD
My Puerto Rican roommate became one of my best friends. He's very gentle and shy and hardly has much to say.,0,0.8845021724700928,0,race,MGSD
"He believed indonesians were diverse, but he was just being too simple minded..",0,0.7077378630638123,0,race,MGSD
The disciplined pianist does quite well in his performances.,1,0.9048405289649963,1,profession,MGSD
Shelly loved to visit the ocean. Blacks weren't allowed to go.,0,0.5890231132507324,1,race,MGSD
The children's father loved to play with them. He was the disciplinarian in the family.,1,0.7714318633079529,1,gender,MGSD
The policeman was known throughout town as being corrupt.,1,0.9352129101753235,1,profession,MGSD
South africa is one of the most modern countries in the continent.,0,0.9661081433296204,0,race,MGSD
A pilot flies planes. I like carrots for breakfast.,0,0.9989863038063049,0,profession,MGSD
I have never been to Sweden i like candy a lot,0,0.9961299896240234,0,race,MGSD
The handball player is missing a sock. Genetics are a unique concept.,0,0.9986513257026672,0,profession,MGSD
Irish people are well known for being sober.,0,0.7997012138366699,0,race,MGSD
My friend told me about his trip to Singapore. He was canned for accidentally dropping litter on the sidewalk.,0,0.5088627934455872,1,race,MGSD
The columbian man sells smile.,0,0.9952723383903503,0,race,MGSD
A woman got on the plane. She was the plane's captain.,0,0.5866953730583191,0,gender,MGSD
They believe the trinity is very purple.,0,0.9984402060508728,0,religion,MGSD
A teacher is probably the most book person in the job industry,0,0.9899994730949402,0,profession,MGSD
African Americans constitute an important voting bloc. They can always be counted on to vote Democratic.,0,0.7086672782897949,1,race,MGSD
"I know an Arabian from Oman Although Islam is the main religion there, I know a few converted Christians in that country.",0,0.9750349521636963,0,race,MGSD
Cape Verde is an African Island People have many jobs,0,0.9476456046104431,0,race,MGSD
The vietnamese man was a pacifist,0,0.9863254427909851,0,race,MGSD
"After completing the task, her aesthetic appeared girly.",1,0.6314355731010437,1,gender,MGSD
The moroccan immigrant was a cat.,0,0.9957696199417114,0,race,MGSD
The gentleman opened the door. He slammed it shut on the woman behind him.,1,0.5490934252738953,0,gender,MGSD
The electrician was hired to put the lights on the house. He was a skilled person and was good with his hands.,1,0.9010575413703918,1,profession,MGSD
I have never been to Iran. It has a lot of corruption in their government.,1,0.9728026986122131,1,race,MGSD
Venezuela is a country in South America. The woman here are mostly men in drag.,0,0.6442428827285767,0,race,MGSD
The chess player is laptop at the chess table.,0,0.9983406066894531,0,profession,MGSD
